measurement_id,case_id,sensor_position,asset_type,bearing_model,fault_origin,fixed_speed,sampling_rate,rpm,signal_length,unit,ftf_multiple,bpf_multiple,bpfo_multiple,bpfi_multiple,Bearing_health_state,mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,shape_factor,impulse_factor,p5,p25,p75,p95,iqr,fft_mean,fft_std,fft_peak,fft_peak_freq_norm,spectral_centroid,spectral_bandwidth,band_energy_low,band_energy_mid_low,band_energy_mid_high,band_energy_high
3156,7,DS,Agitator,BRG_E,DS,1,5120,1165.32,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,5.39525e-05,0.40532,0.464268,1.83628,3.74477,4.62209,0.0169977,0.126029,1.25853,5.79248,-0.597351,-0.310371,0.280889,0.783637,0.582449,28.8492,50.041,1473.67,0.0462752,0.200851,0.142754,22770500.0,16185800.0,13410700.0,18884700.0
3157,3,DS,Engine,BRG_E,DS,1,5120,1164.45,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,3,0.000548628,2.11896,2.04157,6.27537,12.7094,3.14538,-0.126799,-0.515674,1.21939,3.79259,-3.56968,-1.51197,1.47982,3.25041,2.99767,108.517,239.096,6315.49,0.16343,0.224655,0.115686,44002000.0,329881000.0,155469000.0,30918100.0
3158,9,DS,Pump,BRG_H,FS,0,6400,1214.89,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-7.95418e-05,6.15046,6.21123,22.1383,42.8676,3.56991,-0.00198835,0.0475205,1.25783,4.47721,-10.39,-4.09795,4.1134,10.3359,8.21289,364.371,708.523,12254.6,0.487211,0.408496,0.106787,29393200.0,40273900.0,305003000.0,4852530000.0
3159,8,FS,Roller,BRG_D,DS,0,640,1120.27,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000184249,0.0886847,0.0765617,0.225307,0.349374,3.59299,-0.0152302,-0.0659398,1.25321,4.48946,-0.0969696,-0.0835741,0.0526927,0.126153,0.0629847,3.29457,2.68188,272.735,0.237143,0.208252,0.124224,3971970.0,-5794150.0,-14384000.0,3601410.0
3160,11,FS,Roller,BRG_E,FS,0,512,31.2366,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,1.20369e-05,0.145161,0.0907324,0.89724,1.28456,7.41236,0.306072,2.37184,1.29053,9.55916,-0.190017,-0.107501,0.0963255,0.195595,0.140326,4.94287,9.61872,105.808,-0.000351683,0.193973,0.150678,5746610.0,7148740.0,-35152500.0,-10104100.0
3161,7,DS,Agitator,BRG_E,DS,1,5120,1161.79,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000532231,0.54365,0.536636,2.39683,4.5696,4.15682,-0.0107205,0.126476,1.26971,5.26461,-0.877978,-0.340764,0.348547,0.891958,0.71653,34.6177,60.8508,1851.85,0.0467617,0.181061,0.145356,33787200.0,3744720.0,39680400.0,8841580.0
3162,2,DS,Pump,BRG_G,DS,0,5120,1101.8,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000460863,1.99594,1.99442,7.45741,14.7469,3.69129,-0.0188098,-0.0827164,1.24924,4.6427,-3.33692,-1.37342,1.33956,3.30602,2.71928,139.509,210.32,5517.63,0.194565,0.379081,0.121301,8088340.0,45580800.0,46946500.0,470578000.0
3163,8,DS,Roller,BRG_D,DS,0,640,1194.57,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,0.00044414,0.0719492,0.0675352,0.377944,0.826616,7.31154,-0.0225415,2.92162,1.31829,9.64981,-0.112671,-0.0305609,0.0171853,0.0372519,0.0848342,4.79394,9.16822,247.113,0.252111,0.241526,0.1265,5301700.0,4309140.0,23575500.0,28568400.0
3164,7,DS,Agitator,BRG_E,DS,1,5120,1164.61,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,9.97601e-05,0.551361,0.493201,2.48351,4.46782,4.4911,-0.0394674,0.552116,1.27855,5.74656,-0.91721,-0.332583,0.339885,0.852584,0.67831,33.5569,57.7236,1803.03,0.00175432,0.192393,0.147243,19140000.0,944065.0,3834680.0,-10227400.0
3165,8,FS,Roller,BRG_D,DS,0,640,1175.57,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000488596,0.0330665,0.0629301,0.104561,0.346611,4.58336,0.00551317,0.11372,1.25997,5.78435,-0.067938,-0.0266645,0.0363726,0.114717,0.0743847,1.29727,2.54064,160.27,0.245422,0.217266,0.126697,2465880.0,9867980.0,-28277900.0,1341800.0
3166,7,FS,Agitator,BRG_A,DS,1,5120,1161.94,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000498315,0.754876,0.838171,2.99059,6.23979,4.04956,0.0110758,0.0910929,1.25826,5.09794,-1.2125,-0.554557,0.530336,1.19519,1.02651,62.773,76.7779,1335.05,0.00642878,0.282314,0.150213,25554600.0,3431880.0,28635800.0,43677800.0
3167,7,DS,Agitator,BRG_E,DS,1,5120,1161.11,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000592355,0.695357,0.767234,3.11499,5.53751,4.32284,0.0455233,-0.0295525,1.25378,5.4035,-1.1828,-0.499904,0.491863,1.19629,1.01468,47.7868,84.6168,2618.32,0.138745,0.201943,0.143973,28618800.0,33309300.0,-3122380.0,19801500.0
3168,9,DS,Pump,BRG_H,FS,0,6400,1182.1,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.000202963,6.49132,6.48922,23.3757,45.9086,3.58621,-0.00526391,0.0013689,1.25863,4.52944,-10.7341,-4.27354,4.31832,10.604,8.5512,374.302,732.483,14592.6,0.501006,0.402545,0.112806,46174800.0,58187700.0,390166000.0,5143470000.0
3169,7,FS,Agitator,BRG_A,DS,1,2560,1162.2,8192,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000264077,0.902841,0.924156,3.4883,7.0071,3.84896,0.0745189,0.106206,1.26412,4.85832,-1.48596,-0.603043,0.589307,1.5317,1.22947,31.1366,78.3077,2797.35,0.0946569,0.188513,0.139263,17008500.0,5584080.0,26427700.0,-14395600.0
3170,7,DS,Agitator,BRG_E,DS,1,5120,1162.66,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000228172,0.89881,0.871351,3.56612,6.97675,4.21618,0.0173835,-0.0961641,1.25072,5.28705,-1.4708,-0.594618,0.610823,1.51245,1.2446,57.0209,90.5879,2581.44,0.00371305,0.201208,0.133816,64186300.0,10053200.0,51699400.0,-11414600.0
3171,7,FS,Agitator,BRG_A,DS,1,5120,1160.3,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000543189,0.712956,0.701147,2.96299,5.95864,4.19911,0.0292785,0.042766,1.25922,5.27126,-1.16315,-0.447626,0.41565,1.12812,0.938665,55.4336,66.9755,1365.55,0.00519219,0.290715,0.146197,17187200.0,4996440.0,30336500.0,39615100.0
3172,3,FS,Engine,BRG_A,DS,1,5120,1163.3,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000554873,0.565374,0.505266,1.75202,3.5377,3.53205,-0.148484,-0.31603,1.22577,4.3458,-0.918009,-0.369355,0.39731,0.771229,0.706921,26.739,58.8733,4240.85,0.0278057,0.225296,0.165356,33525800.0,14611100.0,29110400.0,1868300.0
3173,3,FS,Engine,BRG_A,DS,1,5120,1157.34,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000231415,3.70744,3.66497,11.2506,21.392,2.97279,0.109665,-0.584075,1.209,3.60591,-5.785,-2.77485,2.69214,6.19696,5.49928,163.649,440.382,21675.2,0.162547,0.277675,0.121551,36794000.0,1165720000.0,479665000.0,170212000.0
3174,11,DS,Roller,BRG_E,FS,0,512,39.6941,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000216775,0.133259,0.0815847,0.296422,0.638085,3.82208,-0.0247984,0.0350688,1.24918,4.75193,-0.192736,-0.0734961,0.0482853,0.0756601,0.162245,3.09229,8.97961,258.84,0.146489,0.206663,0.138857,7901040.0,2385440.0,18034100.0,79261.9
3175,2,DS,Pump,BRG_G,DS,0,5120,1101.09,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000229849,1.90168,1.89755,8.13241,15.5836,4.27001,-0.0171817,0.146742,1.25406,5.32915,-3.07167,-1.29051,1.26692,3.09068,2.59449,125.092,205.455,2552.15,0.00916462,0.377358,0.134382,24221400.0,17710600.0,93260400.0,411263000.0
3176,11,DS,Roller,BRG_E,FS,0,512,35.7161,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000379154,0.142618,0.102803,0.636858,1.38461,4.22813,-0.0428391,0.0437333,1.25342,5.30559,-0.273188,-0.0977513,0.0738898,0.207827,0.201004,8.81659,7.90186,100.025,0.144237,0.27177,0.140175,-5913110.0,2928820.0,-12342500.0,-13991100.0
3177,2,FS,Pump,BRG_F,DS,0,5120,1100.54,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000295798,2.02357,2.06286,7.02612,13.2904,3.41278,-0.0159753,-0.455695,1.21916,4.11792,-3.33463,-1.47553,1.48452,3.29236,2.97271,106.709,241.083,10223.0,0.192965,0.344683,0.133683,16891000.0,319647000.0,452309.0,192527000.0
3178,2,DS,Pump,BRG_G,DS,0,5120,1114.62,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000519196,2.00251,1.98314,8.01174,14.6988,3.8753,-0.0206815,-0.0465329,1.25135,4.89182,-3.30433,-1.3107,1.35836,3.2771,2.72705,136.219,214.117,4976.32,0.197301,0.369593,0.125362,19013600.0,91089400.0,59772800.0,403213000.0
3179,9,FS,Pump,BRG_B,FS,0,6400,1210.5,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000292575,2.08099,2.06382,10.4052,18.7583,5.00572,0.0397463,0.0629351,1.25657,6.30227,-3.29525,-1.41172,1.33651,3.36866,2.80926,196.98,179.977,5522.66,0.0248459,0.233776,0.152039,290445000.0,67655800.0,-6741830.0,108244000.0
3180,7,FS,Agitator,BRG_A,DS,1,5120,1163.74,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000181111,1.38622,1.42862,5.41387,10.0971,3.88466,-0.0289928,-0.104765,1.24418,4.80313,-2.26705,-0.957439,0.954507,2.21452,1.89754,94.8614,148.643,2529.77,0.162548,0.310904,0.141699,8281320.0,42795300.0,-52677500.0,174423000.0
3181,7,FS,Agitator,BRG_A,DS,1,2560,1161.26,8192,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000396128,0.806762,0.82646,3.02693,6.19637,3.8255,0.0391511,0.171728,1.2704,4.8797,-1.40031,-0.522671,0.535603,1.34647,1.13236,24.348,63.0802,2198.52,0.0927455,0.211634,0.135224,11110600.0,-559703.0,-18023400.0,24310800.0
3182,8,FS,Roller,BRG_D,DS,0,640,1051.94,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.00016774,0.0184499,0.0290623,0.180604,0.557922,4.16647,0.0817217,0.110002,1.25517,5.26968,-0.0667062,-0.0289016,0.00826718,0.0682565,0.0900401,1.53031,1.12687,236.841,0.0727798,0.21911,0.123466,571046.0,-3453550.0,950475.0,-1593980.0
3183,8,DS,Roller,BRG_D,DS,0,640,1257.4,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,0.000102189,0.0992608,0.0544411,0.471743,0.900591,6.85946,-0.027327,1.61708,1.29723,8.8892,-0.0745504,-0.0269199,0.0416763,0.131981,0.0917751,3.89676,8.3816,165.927,0.264117,0.243378,0.130429,-6605640.0,1839930.0,37641000.0,14166400.0
3184,11,DS,Roller,BRG_E,FS,0,512,31.7808,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000393192,0.0794024,0.122393,0.201866,0.528058,4.07223,0.0773652,-0.0785305,1.24667,5.06579,-0.149883,-0.046216,0.0553331,0.0657414,0.112033,6.4697,6.36539,-14.4473,0.145704,0.222333,0.139396,7913060.0,-12982500.0,-5254490.0,16527500.0
3185,2,DS,Pump,BRG_G,DS,0,5120,1097.85,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000374533,1.89385,1.9175,8.17535,15.1836,4.22371,-0.0119145,-0.120175,1.24819,5.29312,-3.14407,-1.29085,1.30301,3.13791,2.57407,132.156,207.495,3996.3,0.191496,0.378058,0.121693,17786700.0,37782500.0,59525000.0,438350000.0
3186,7,FS,Agitator,BRG_A,DS,1,5120,1164.87,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,6.38539e-05,0.802261,0.80259,4.3532,7.5895,5.2691,-0.0028431,0.186773,1.26211,6.62502,-1.34064,-0.54342,0.50849,1.27298,1.0219,68.847,78.3387,1635.29,0.00552025,0.282679,0.150709,21953200.0,9390000.0,11289400.0,26795700.0
3187,3,DS,Engine,BRG_E,DS,1,5120,1162.24,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,3,0.000470065,1.20366,1.15487,4.97098,9.74812,4.0348,0.0660749,-0.207643,1.24556,4.99773,-1.99015,-0.805445,0.773476,2.12346,1.5886,67.2074,135.609,3930.11,0.159887,0.208596,0.131706,41085900.0,107321000.0,43818700.0,-1732800.0
3188,2,FS,Pump,BRG_F,DS,0,5120,1102.13,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000210575,1.71892,1.69319,5.82639,11.9927,3.47396,-0.033528,-0.666375,1.20787,4.16266,-2.78334,-1.30794,1.26605,2.69633,2.54809,97.2449,194.689,9578.9,0.193965,0.327619,0.139342,24148000.0,250045000.0,61144800.0,92552300.0
3189,3,FS,Engine,BRG_A,DS,1,5120,1165.56,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000226124,2.78899,2.79546,9.45975,19.0429,3.43528,0.0255369,-0.311615,1.22578,4.18664,-4.44808,-1.99775,1.98711,4.6532,3.96166,144.77,324.916,16393.8,0.160454,0.288359,0.125533,26669800.0,526298000.0,248934000.0,181013000.0
3190,3,FS,Engine,BRG_A,DS,1,5120,1163.23,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000201885,3.82817,3.82701,12.6386,23.9285,3.36007,0.121614,-0.74535,1.20523,4.01146,-5.95522,-2.88789,2.78691,6.36573,5.65576,185.797,449.295,19881.8,0.163677,0.275078,0.11883,40049500.0,1212590000.0,544079000.0,175043000.0
3191,9,FS,Pump,BRG_B,FS,0,6400,1177.05,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000204876,2.21628,2.20999,9.70975,18.8005,4.46014,-0.0268728,0.171991,1.26242,5.64775,-3.56299,-1.441,1.44923,3.59694,2.87962,190.459,203.786,3097.53,0.18898,0.201299,0.137264,312263000.0,188102000.0,94484400.0,30621600.0
3192,2,DS,Pump,BRG_G,DS,0,5120,1135.55,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000110661,1.99966,1.98908,7.93509,15.5867,3.96015,0.0200894,-0.174028,1.24502,4.95883,-3.26169,-1.37069,1.36781,3.23162,2.67725,134.839,216.881,7349.52,0.198343,0.371069,0.123981,4571130.0,88098200.0,62933600.0,375357000.0
3193,7,DS,Agitator,BRG_E,DS,1,5120,1165.77,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000328081,0.687493,0.703797,3.09666,6.07111,4.61758,-0.0490395,0.0545109,1.25239,5.75923,-1.08353,-0.442273,0.471942,1.08964,0.847062,41.6685,70.6516,2252.52,0.140873,0.195134,0.135225,28404500.0,14180800.0,30838800.0,13596300.0
3194,2,FS,Pump,BRG_F,DS,0,5120,1099.38,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000190038,1.85516,1.8733,6.74278,12.519,3.61677,-0.0198807,-0.365405,1.22698,4.4315,-2.98151,-1.29743,1.29549,3.04243,2.64664,106.109,206.205,10077.7,0.194288,0.349902,0.131194,15101300.0,211937000.0,60634300.0,198098000.0
3195,9,FS,Pump,BRG_B,FS,0,6400,1217.57,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000545483,2.47464,2.51288,10.8883,20.3469,4.37354,0.00718776,0.0830269,1.26422,5.5283,-4.11231,-1.65958,1.66101,4.22668,3.39644,239.8,216.35,3679.99,0.0238749,0.234465,0.15522,410095000.0,71674900.0,158547000.0,173173000.0
3196,7,FS,Agitator,BRG_A,DS,1,2560,1163.46,8192,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000445695,0.912222,0.93992,3.46636,6.81062,3.87771,0.109858,0.154235,1.26411,4.85027,-1.46418,-0.608501,0.616389,1.53915,1.18836,32.4072,71.5405,2556.73,0.0927072,0.185928,0.138455,17481600.0,9516310.0,-15297200.0,4977360.0
3197,11,FS,Roller,BRG_E,FS,0,512,37.7793,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000271555,0.0994875,0.0767734,0.452924,0.542669,3.40621,0.0240385,-0.162345,1.25325,4.28775,-0.1734,-0.0731749,0.0540264,0.152906,0.144064,2.68841,9.7158,125.542,0.144715,0.226414,0.145453,-5449790.0,1675700.0,-14019300.0,-12787400.0
3198,11,DS,Roller,BRG_E,FS,0,512,33.6299,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000373718,0.083226,0.135744,0.519676,0.43791,4.18673,-0.00349072,-0.120079,1.2505,5.25518,-0.197805,-0.0660532,0.0808865,0.159715,0.151513,3.39611,6.39048,202.818,0.0951357,0.218095,0.140068,-5390490.0,9148090.0,43223500.0,-18040000.0
3199,2,FS,Pump,BRG_F,DS,0,5120,1101.62,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000243335,1.79153,1.79665,6.37477,12.2391,3.46057,-0.00606347,-0.261333,1.23391,4.26798,-2.88811,-1.27044,1.28633,3.00851,2.52501,112.3,204.513,11183.2,0.193357,0.352005,0.129185,6349010.0,182516000.0,40842600.0,224468000.0
3200,7,DS,Agitator,BRG_E,DS,1,2560,1161.02,8192,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000196505,0.718747,0.690644,2.75851,5.01664,4.21346,-0.0366674,0.16665,1.25574,5.31873,-1.06536,-0.447279,0.444929,1.17366,0.868427,29.8809,52.4359,1394.21,0.0547309,0.20669,0.149548,5479680.0,-2549190.0,34427100.0,-19338400.0
3201,7,FS,Agitator,BRG_A,DS,1,5120,1162.09,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000192385,0.664259,0.670769,3.16134,5.96369,4.59557,0.0400493,0.157362,1.26028,5.79727,-1.10463,-0.429123,0.431574,1.15364,0.905113,57.0769,68.6325,1611.27,0.0274671,0.282784,0.149745,16599100.0,6875570.0,33438600.0,-4094360.0
3202,9,DS,Pump,BRG_H,FS,0,6400,1183.55,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,7.44895e-05,6.57015,6.5636,26.1519,50.1147,3.97666,0.000891179,-0.0227629,1.25747,4.97983,-10.8862,-4.35968,4.33341,10.8863,8.74422,368.063,754.178,17825.9,0.501907,0.405287,0.107771,31025800.0,35256300.0,365991000.0,5317650000.0
3203,3,FS,Engine,BRG_A,DS,1,5120,1162.77,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.00032427,3.63557,3.58962,10.3466,20.864,2.88674,0.125099,-0.538811,1.20963,3.48073,-5.6852,-2.73668,2.66494,6.12087,5.37246,176.098,433.564,15938.0,0.162054,0.273066,0.120098,34503600.0,1062980000.0,523908000.0,145072000.0
3204,7,DS,Agitator,BRG_E,DS,1,2560,1165.14,8192,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.0002872,0.781323,0.70585,2.95582,6.00391,3.84882,0.0387963,0.195641,1.25348,4.83253,-1.18802,-0.505928,0.507737,1.17897,1.07244,32.9625,57.8832,1444.79,0.0523175,0.191027,0.149533,5575360.0,4881910.0,44908600.0,884231.0
3205,8,FS,Roller,BRG_D,DS,0,640,1088.48,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000270079,0.035763,0.0517281,0.102468,0.413218,5.0295,0.0547649,0.301226,1.25909,6.28168,-0.056722,0.00726885,0.0358555,0.103291,0.07704,3.24221,3.79007,289.562,0.227223,0.217406,0.126667,3366520.0,2230800.0,20831800.0,-20071800.0
3206,2,FS,Pump,BRG_F,DS,0,5120,1099.97,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000196457,1.74995,1.73917,6.15274,11.4953,3.34405,-0.0866032,-0.536143,1.20931,4.07602,-2.86591,-1.29904,1.33929,2.83257,2.65247,98.3131,204.121,12794.6,0.193153,0.323901,0.142397,31592100.0,251351000.0,173779.0,126285000.0
3207,9,FS,Pump,BRG_B,FS,0,6400,1218.26,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000481831,2.28342,2.25141,9.20726,18.2423,4.14322,-0.0314382,-0.0214243,1.2587,5.21077,-3.72119,-1.50326,1.50527,3.62415,2.98558,213.102,196.464,5415.49,0.0165037,0.237432,0.153326,339598000.0,64454600.0,187322000.0,123274000.0
3208,2,DS,Pump,BRG_G,DS,0,5120,1102.5,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000109162,1.93664,1.83241,7.87317,15.3375,3.97759,-0.0150963,-0.190954,1.2425,4.97129,-3.08482,-1.32645,1.32879,3.10904,2.65436,134.202,204.076,2850.24,0.193624,0.376873,0.121943,13001900.0,25992100.0,44548600.0,401583000.0
3209,11,DS,Roller,BRG_E,FS,0,512,35.8291,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000485154,1.90869,1.91224,5.93225,8.48283,3.13971,0.879778,-0.8014,1.15623,3.63857,-1.7936,-1.40788,1.58689,3.4379,3.03492,100.537,136.488,2442.12,-0.000899018,0.13986,0.13607,105864000.0,18656200.0,22387100.0,10984800.0
3210,8,DS,Roller,BRG_D,DS,0,640,1221.26,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000432251,0.0744543,0.0686501,0.256798,0.280697,3.81599,0.0191191,-0.104509,1.24891,4.75368,-0.0740226,-0.0730767,0.0315016,0.084541,0.106898,5.06869,7.54959,179.62,0.204157,0.216075,0.125556,-1661850.0,-979130.0,-26297500.0,3628730.0
3211,9,FS,Pump,BRG_B,FS,0,6400,1182.04,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000512575,2.83678,2.88827,13.5065,26.2322,4.69497,0.0377084,0.437902,1.27097,5.92033,-4.67815,-1.9047,1.89535,4.78604,3.74481,213.593,300.749,10640.8,0.189128,0.203433,0.133429,338376000.0,606608000.0,170001000.0,58821900.0
3212,2,DS,Pump,BRG_G,DS,0,5120,1102.72,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.00015923,1.78644,1.78527,7.23993,13.9349,4.04365,-0.0182873,0.0585131,1.25748,5.07589,-2.91835,-1.20856,1.20007,2.93426,2.42088,121.323,195.291,3411.55,0.194605,0.36661,0.14515,27357100.0,6929180.0,-28805500.0,363766000.0
3213,7,FS,Agitator,BRG_A,DS,1,5120,1164.51,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000354134,1.53673,1.52824,6.47583,12.5896,4.15732,-0.0214233,0.326088,1.27773,5.31938,-2.68473,-0.991253,1.01286,2.40288,2.0823,74.1644,179.602,6642.3,0.0451018,0.201355,0.129771,153139000.0,40267900.0,109500000.0,-4989250.0
3214,7,DS,Agitator,BRG_E,DS,1,5120,1165.06,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000143566,0.603947,0.632932,2.43855,4.50905,3.89923,0.0371784,-0.0940228,1.25313,4.8723,-1.01094,-0.423542,0.410296,1.0299,0.814905,34.334,70.7178,2641.3,0.140526,0.207333,0.139345,13357000.0,26460500.0,-33498000.0,4629480.0
3215,11,DS,Roller,BRG_E,FS,0,512,34.9024,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000474153,0.101625,0.127714,0.375385,0.722113,3.83914,-0.030979,-0.0378527,1.24815,4.79988,-0.212843,-0.0552937,0.0743478,0.15852,0.140909,6.40505,12.779,162.804,0.165183,0.219344,0.138833,4212670.0,19476100.0,9225910.0,-13707300.0
3216,1,DS,Pump,BRG_K,DS,0,12800,2797.86,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000661665,13.2184,13.1858,55.6167,109.115,4.22791,-0.00011593,-0.0436072,1.25551,5.27067,-21.8035,-8.95184,8.94354,21.5679,17.8579,953.226,1385.22,32636.2,0.328819,0.279617,0.133455,2727560000.0,1775070000.0,15332600000.0,3480750000.0
3217,2,FS,Pump,BRG_F,DS,0,5120,1103.04,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000257212,1.67003,1.78683,6.01397,11.8543,3.49243,0.0389268,-0.366806,1.23466,4.3423,-2.75936,-1.25621,1.19953,2.90209,2.43666,105.416,194.676,9845.33,0.192608,0.347652,0.132556,8747160.0,180247000.0,26165200.0,218941000.0
3218,11,FS,Roller,BRG_E,FS,0,512,30.7079,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000608888,0.0638472,0.135595,0.59964,1.16123,5.30249,-0.0460462,0.0476104,1.25622,6.60858,-0.226996,-0.0548636,0.0419799,0.140094,0.129842,6.58293,7.06341,284.098,0.145095,0.228327,0.143668,1500500.0,5322850.0,20470500.0,13719200.0
3219,11,FS,Roller,BRG_E,FS,0,512,37.9097,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000505007,0.0798401,0.0340943,0.289992,0.735821,3.69854,-0.0252014,-0.0445594,1.24781,4.61645,-0.175184,-0.0971762,0.0842511,0.212386,0.14412,5.19722,7.58737,102.485,0.145659,0.2235,0.143724,7859550.0,-3067690.0,-25524400.0,-14163600.0
3220,2,DS,Pump,BRG_G,DS,0,5120,1135.92,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000400995,1.67294,1.71194,7.06529,13.5269,4.15175,-0.00185135,0.101619,1.25136,5.25841,-2.75707,-1.13799,1.17857,2.86602,2.35168,118.277,185.694,2310.67,0.481092,0.363973,0.143319,25228100.0,23118000.0,42860600.0,339890000.0
3221,7,FS,Agitator,BRG_A,DS,1,5120,1161.58,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000442781,0.784262,0.835404,3.35666,6.01156,4.25757,0.00254004,0.0378237,1.25413,5.29217,-1.26564,-0.530183,0.518259,1.26398,1.03386,64.4585,74.7443,1908.39,0.00431733,0.283413,0.15006,22161800.0,4018760.0,-867920.0,20489300.0
3222,3,DS,Engine,BRG_E,DS,1,5120,1162.47,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,3,0.000503967,1.28887,1.26613,5.95628,10.5344,4.62677,0.0660338,-0.0432504,1.24867,5.78894,-1.99718,-0.869048,0.895241,2.12253,1.72141,67.7087,142.493,4681.75,0.162244,0.203846,0.133088,49850000.0,129410000.0,12656300.0,6309260.0
3223,2,FS,Pump,BRG_F,DS,0,5120,1096.99,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.00061346,1.85425,1.81798,6.33085,12.4224,3.44199,-0.0387816,-0.720302,1.20075,4.13139,-2.99001,-1.39265,1.42479,2.8763,2.80546,96.125,216.258,11133.0,0.193079,0.325973,0.140511,29471400.0,300084000.0,-3448820.0,92710800.0
3224,11,DS,Roller,BRG_E,FS,0,512,41.8933,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000612452,0.0729608,0.0872686,0.160861,0.551467,4.01375,-0.00696163,0.0892698,1.25683,5.08051,-0.111844,-0.0573214,0.0690979,0.16694,0.153987,5.94004,3.4356,175.229,0.000642554,0.214304,0.143376,2013340.0,-2755330.0,3461590.0,1832940.0
