date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,temperature,humidity,wind_speed,visibility,aqi,id
2025-12-02,2025,12,2,6,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,10.8,99,2.3,1.0,500,80701
2026-02-24,2026,2,24,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,18.3,61,4.7,4.8,332,80702
2025-06-20,2025,6,20,23,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,36.4,81,11.2,13.8,82,80703
2025-09-28,2025,9,28,12,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,36.0,65,8.7,7.6,129,80704
2025-05-26,2025,5,26,18,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,37.5,37,12.4,2.6,257,80705
2026-10-08,2026,10,8,18,Tuesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,28.8,33,6.9,1.1,383,80706
2026-07-10,2026,7,10,12,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,36.0,85,21.4,9.7,34,80707
2024-12-10,2024,12,10,23,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,15.0,64,4.0,0.6,500,80708
2024-04-18,2024,4,18,6,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,27.5,38,10.1,5.3,216,80709
2023-06-07,2023,6,7,6,Monday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,30.4,85,7.2,13.9,79,80710
2027-11-25,2027,11,25,23,Tuesday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,21.8,65,5.0,1.3,500,80711
2024-02-12,2024,2,12,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,16.0,62,6.0,2.7,328,80712
2023-07-08,2023,7,8,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,38.2,77,15.5,10.6,74,80713
2023-06-06,2023,6,6,23,Sunday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,37.9,73,13.6,7.7,129,80714
2023-09-18,2023,9,18,12,Saturday,1,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,38.1,67,11.4,7.2,117,80715
2026-05-08,2026,5,8,23,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,39.1,28,12.0,6.3,233,80716
2024-12-26,2024,12,26,12,Tuesday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,21.3,63,7.2,2.2,378,80717
2023-11-20,2023,11,20,23,Saturday,1,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,21.5,46,6.5,1.1,500,80718
2023-02-06,2023,2,6,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,18.7,49,6.8,2.9,341,80719
2023-01-16,2023,1,16,12,Saturday,1,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,17.3,52,7.0,2.8,500,80720
2023-09-15,2023,9,15,12,Wednesday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,35.1,71,11.2,9.8,57,80721
2026-08-08,2026,8,8,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,24.4,100,8.4,13.6,27,80722
2024-11-03,2024,11,3,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,27.6,65,7.4,1.2,500,80723
2022-05-11,2022,5,11,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,39.1,32,20.9,4.1,206,80724
2022-06-24,2022,6,24,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,38.0,70,12.5,4.9,193,80725
2023-01-25,2023,1,25,23,Monday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,13.8,47,4.8,0.5,500,80726
2025-02-02,2025,2,2,23,Friday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,16.5,45,6.0,1.1,383,80727
2024-05-01,2024,5,1,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,39.4,32,17.1,4.1,229,80728
2026-12-09,2026,12,9,6,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,9.3,100,2.8,0.9,500,80729
2026-05-30,2026,5,30,23,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,38.9,30,10.9,7.1,164,80730
2022-02-12,2022,2,12,12,Thursday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,23.0,50,5.4,4.4,344,80731
2022-08-14,2022,8,14,18,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,31.7,80,14.0,10.1,82,80732
2022-02-17,2022,2,17,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,18.1,62,6.6,2.0,500,80733
2022-06-28,2022,6,28,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,44.8,76,20.7,6.7,130,80734
2023-12-21,2023,12,21,6,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,10.9,100,2.2,0.5,500,80735
2022-01-29,2022,1,29,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,17.7,58,8.5,2.9,440,80736
2022-06-20,2022,6,20,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,32.3,98,6.1,7.7,124,80737
2026-05-11,2026,5,11,12,Saturday,1,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,42.8,29,23.6,5.7,152,80738
2022-04-17,2022,4,17,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,32.0,32,12.0,3.1,303,80739
2022-05-27,2022,5,27,6,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,30.1,44,9.9,4.7,162,80740
2022-01-01,2022,1,1,18,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,14.5,59,6.7,1.1,500,80741
2026-08-05,2026,8,5,23,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,33.0,75,15.5,11.3,52,80742
2022-04-30,2022,4,30,18,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,30.2,24,14.9,4.5,251,80743
2024-12-24,2024,12,24,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,14.6,53,6.4,1.0,500,80744
2026-04-05,2026,4,5,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,30.4,34,14.8,3.5,238,80745
2024-12-05,2024,12,5,23,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,15.3,50,5.9,1.0,500,80746
2027-05-10,2027,5,10,18,Saturday,1,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,36.2,26,19.4,7.7,232,80747
2026-01-07,2026,1,7,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,17.9,61,7.6,2.2,405,80748
2023-04-08,2023,4,8,18,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,31.8,35,10.6,3.5,278,80749
2024-05-30,2024,5,30,12,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,42.2,32,24.1,4.7,137,80750
2025-06-18,2025,6,18,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,41.8,72,17.0,4.8,120,80751
2027-08-06,2027,8,6,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,33.1,83,14.3,14.5,81,80752
2024-01-26,2024,1,26,23,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,15.2,63,5.0,1.1,500,80753
2024-08-22,2024,8,22,6,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,26.8,97,6.4,7.9,61,80754
2024-01-31,2024,1,31,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,17.5,61,6.0,2.3,359,80755
2024-08-11,2024,8,11,12,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,36.8,90,13.8,7.4,79,80756
2023-01-04,2023,1,4,23,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,13.8,51,6.1,0.7,500,80757
2026-03-25,2026,3,25,12,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,30.7,23,26.4,4.2,236,80758
2027-03-14,2027,3,14,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,23.2,30,11.3,2.2,317,80759
2024-01-23,2024,1,23,6,Sunday,1,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,7.3,100,3.6,2.1,500,80760
2025-11-06,2025,11,6,12,Tuesday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,27.1,51,7.5,0.9,500,80761
2027-01-21,2027,1,21,23,Tuesday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,12.8,46,6.7,2.4,477,80762
2027-02-28,2027,2,28,18,Friday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,17.9,56,3.9,2.9,389,80763
2023-08-07,2023,8,7,12,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,35.5,81,21.5,10.8,77,80764
2024-04-11,2024,4,11,18,Tuesday,0,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,32.9,40,13.6,4.9,193,80765
2022-08-08,2022,8,8,6,Saturday,1,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,27.7,100,8.5,9.5,56,80766
2023-03-06,2023,3,6,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,18.5,36,7.6,5.5,173,80767
2025-02-22,2025,2,22,6,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,10.7,97,3.8,2.3,442,80768
2026-09-09,2026,9,9,18,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,31.1,76,6.2,12.7,78,80769
2025-10-01,2025,10,1,6,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,22.3,46,3.6,2.5,324,80770
2025-01-05,2025,1,5,18,Friday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,15.8,57,6.1,1.8,472,80771
2022-01-22,2022,1,22,18,Thursday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,14.0,49,4.7,2.6,447,80772
2022-11-27,2022,11,27,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,28.5,50,8.5,1.5,500,80773
2026-01-24,2026,1,24,18,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,15.2,60,4.4,1.0,472,80774
2023-04-30,2023,4,30,18,Friday,0,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,31.4,34,16.1,4.1,231,80775
2022-09-26,2022,9,26,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,30.2,71,9.8,4.1,132,80776
2022-04-20,2022,4,20,23,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,30.7,34,17.8,6.8,120,80777
2024-12-08,2024,12,8,18,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,16.3,56,6.6,1.2,500,80778
2027-08-30,2027,8,30,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,32.9,84,12.8,12.7,29,80779
2025-05-20,2025,5,20,6,Sunday,1,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,30.8,41,9.9,5.6,163,80780
2026-12-02,2026,12,2,6,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,10.7,96,2.4,1.1,500,80781
2027-02-05,2027,2,5,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,10.0,98,2.2,1.2,368,80782
2027-11-05,2027,11,5,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,15.8,96,2.5,0.2,500,80783
2023-05-05,2023,5,5,12,Wednesday,0,summer,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,41.9,30,20.3,5.8,188,80784
2025-08-17,2025,8,17,18,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,31.4,85,16.2,11.6,45,80785
2024-09-14,2024,9,14,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,30.2,66,10.0,7.8,129,80786
2023-08-18,2023,8,18,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,31.0,88,15.8,12.9,36,80787
2022-01-18,2022,1,18,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,15.8,52,4.9,4.8,357,80788
2025-03-26,2025,3,26,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,22.8,26,20.7,4.5,327,80789
2027-07-11,2027,7,11,12,Friday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,38.4,94,23.2,14.7,46,80790
2022-05-20,2022,5,20,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,37.8,34,13.6,4.4,223,80791
2027-12-13,2027,12,13,6,Saturday,1,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,8.5,98,3.1,1.0,500,80792
2022-01-10,2022,1,10,23,Saturday,1,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,14.0,47,5.2,1.1,497,80793
2022-09-21,2022,9,21,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,36.6,82,11.4,6.2,102,80794
2024-06-05,2024,6,5,18,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,36.5,68,16.4,7.9,114,80795
2025-01-25,2025,1,25,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,18.0,63,10.1,5.0,340,80796
2023-11-06,2023,11,6,18,Saturday,1,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,22.7,61,4.1,0.6,500,80797
2024-09-24,2024,9,24,6,Sunday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,27.3,81,3.9,6.3,99,80798
2024-11-20,2024,11,20,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,28.2,51,9.9,0.5,500,80799
2023-11-04,2023,11,4,23,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,22.0,48,5.0,0.8,500,80800
2026-01-15,2026,1,15,6,Tuesday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,8.0,100,3.2,1.2,500,80801
2023-04-08,2023,4,8,12,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,35.1,23,17.5,13.6,90,80802
2022-03-13,2022,3,13,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,18.2,45,10.9,2.7,238,80803
2023-01-28,2023,1,28,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,19.2,58,9.9,2.1,367,80804
2027-09-29,2027,9,29,18,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,32.8,82,7.6,7.9,115,80805
2027-02-04,2027,2,4,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,23.5,60,9.4,2.8,349,80806
2024-08-22,2024,8,22,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,30.9,88,9.0,12.2,37,80807
2026-10-28,2026,10,28,18,Monday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,29.2,29,10.2,0.7,500,80808
2026-05-08,2026,5,8,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,37.0,22,17.7,3.1,313,80809
2022-01-07,2022,1,7,23,Wednesday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,13.1,58,6.6,1.2,500,80810
2022-12-26,2022,12,26,12,Saturday,1,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,20.5,56,9.0,2.3,473,80811
2022-03-14,2022,3,14,23,Saturday,1,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,23.5,35,16.3,2.9,261,80812
2025-02-04,2025,2,4,6,Sunday,1,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,12.2,100,4.0,2.5,362,80813
2023-07-06,2023,7,6,18,Tuesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,33.6,83,11.5,6.8,117,80814
2027-07-05,2027,7,5,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,33.7,76,10.8,7.2,55,80815
2027-10-23,2027,10,23,12,Thursday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,31.1,23,15.3,0.7,500,80816
2026-07-26,2026,7,26,18,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,32.1,85,11.5,7.4,94,80817
2027-11-27,2027,11,27,6,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,15.6,100,2.4,0.5,500,80818
2023-06-05,2023,6,5,12,Saturday,1,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,43.2,84,13.5,5.2,147,80819
2025-09-24,2025,9,24,6,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,25.2,97,4.9,11.3,60,80820
2024-09-04,2024,9,4,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,32.9,81,10.7,7.6,78,80821
2022-04-13,2022,4,13,23,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,31.8,28,13.1,4.6,211,80822
2027-07-29,2027,7,29,18,Tuesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,31.7,87,10.4,13.4,41,80823
2024-01-26,2024,1,26,12,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,19.2,56,7.1,4.1,340,80824
2023-10-16,2023,10,16,23,Saturday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,28.0,37,7.3,2.9,500,80825
2022-08-03,2022,8,3,12,Monday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,35.8,89,18.1,11.8,44,80826
2026-05-23,2026,5,23,12,Thursday,0,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,41.8,36,16.3,5.4,148,80827
2022-12-04,2022,12,4,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,14.2,65,5.0,1.2,500,80828
2026-08-24,2026,8,24,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,33.6,88,8.4,14.2,79,80829
2025-06-20,2025,6,20,18,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,36.5,66,9.3,6.5,77,80830
2023-10-29,2023,10,29,12,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,34.2,40,16.3,1.4,500,80831
2026-02-07,2026,2,7,6,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,11.7,100,3.2,2.7,500,80832
2023-12-14,2023,12,14,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,20.1,46,6.2,0.8,500,80833
2026-05-20,2026,5,20,12,Monday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,41.0,25,20.3,6.9,97,80834
2022-07-01,2022,7,1,6,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,28.5,100,8.4,7.4,48,80835
2023-01-23,2023,1,23,12,Saturday,1,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,19.4,50,9.4,2.0,375,80836
2027-04-15,2027,4,15,12,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,35.1,34,31.2,12.6,84,80837
2023-02-06,2023,2,6,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,15.0,55,5.5,3.0,323,80838
2022-05-02,2022,5,2,12,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,41.1,27,29.5,7.2,184,80839
2022-09-04,2022,9,4,12,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,35.0,67,10.4,8.6,59,80840
2023-10-04,2023,10,4,23,Monday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,28.0,27,7.5,3.3,336,80841
2022-04-27,2022,4,27,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,26.1,42,7.6,4.7,177,80842
2026-07-01,2026,7,1,18,Monday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,31.6,86,12.6,8.3,56,80843
2023-09-24,2023,9,24,23,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,31.5,65,7.9,9.8,72,80844
2027-08-06,2027,8,6,12,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,37.5,90,22.2,10.3,85,80845
2024-07-16,2024,7,16,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,33.3,89,13.1,6.2,34,80846
2027-04-04,2027,4,4,23,Friday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,30.3,24,15.2,4.7,127,80847
2024-04-21,2024,4,21,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,33.0,37,16.0,2.0,303,80848
2024-09-30,2024,9,30,6,Saturday,1,post_monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,22.3,49,5.6,4.0,309,80849
2026-06-22,2026,6,22,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,37.6,67,10.5,13.3,71,80850
2023-08-04,2023,8,4,12,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,36.2,93,17.9,10.9,63,80851
2024-11-19,2024,11,19,6,Sunday,1,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,16.0,100,3.0,0.2,500,80852
2023-04-01,2023,4,1,23,Thursday,0,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,30.0,24,10.5,4.4,189,80853
2024-03-28,2024,3,28,18,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,23.3,27,20.5,4.3,344,80854
2022-02-02,2022,2,2,18,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,16.7,53,6.4,2.3,373,80855
2027-10-09,2027,10,9,12,Thursday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,32.3,37,10.5,2.4,337,80856
2022-01-13,2022,1,13,23,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,12.5,62,6.4,1.2,500,80857
2022-09-11,2022,9,11,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,33.3,72,7.9,6.3,103,80858
2022-11-30,2022,11,30,18,Monday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,20.0,50,5.3,0.6,500,80859
2026-12-28,2026,12,28,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,16.7,48,6.4,2.1,500,80860
2026-08-21,2026,8,21,23,Wednesday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,31.2,93,12.4,12.3,70,80861
2024-03-19,2024,3,19,18,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,25.4,27,12.6,2.3,235,80862
2022-12-13,2022,12,13,23,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,17.8,64,4.4,1.2,500,80863
2027-07-26,2027,7,26,18,Saturday,1,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,34.4,80,16.7,7.2,31,80864
2025-07-10,2025,7,10,12,Tuesday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,37.1,75,20.7,11.8,79,80865
2027-10-24,2027,10,24,23,Friday,0,post_monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,26.5,24,10.9,1.0,500,80866
2023-04-26,2023,4,26,23,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,31.9,28,17.2,4.9,172,80867
2027-12-15,2027,12,15,18,Monday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,15.6,61,6.7,1.7,500,80868
2026-02-19,2026,2,19,23,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,17.5,48,4.2,4.7,390,80869
2026-02-15,2026,2,15,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,23.2,46,6.0,2.9,351,80870
2023-04-10,2023,4,10,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,31.7,40,17.3,7.8,131,80871
2027-08-23,2027,8,23,18,Saturday,1,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,33.0,76,12.0,14.8,64,80872
2023-01-19,2023,1,19,6,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,7.3,100,4.2,2.9,500,80873
2025-02-13,2025,2,13,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,22.0,56,10.0,4.0,318,80874
2027-08-22,2027,8,22,18,Friday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,30.4,81,10.7,12.9,38,80875
2025-08-12,2025,8,12,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,24.7,99,6.7,6.1,79,80876
2023-08-17,2023,8,17,18,Tuesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,32.6,84,13.0,6.2,88,80877
2024-07-24,2024,7,24,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,36.7,93,22.0,4.7,108,80878
2023-01-07,2023,1,7,23,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,12.0,61,3.8,2.6,420,80879
